blocksize,elapsed_time
12,0.000437784
13,0.000386608
14,0.000391076
15,0.000388681
16,0.000384605
17,0.000389534
18,0.000386818
19,0.000391988
20,0.000384975
blocksize,elapsed_time
0,0.00039275
1,0.000383051
2,0.000392088
3,0.000389173
4,0.000404312
5,0.000399502
6,0.000390184
7,0.000389353
8,0.000391367
9,0.000392519
10,0.000391437
11,0.000394583
12,0.000389403
13,0.000394362
14,0.000390235
15,0.000394623
16,0.000390285
17,0.000393131
18,0.000392299
19,0.000394633
20,0.000390956
blocksize,elapsed_time
0,0.000412026
1,0.000399412
2,0.000399402
3,0.000397098
4,0.000399602
5,0.000396397
6,0.000396727
7,0.000403019
8,0.000396317
9,0.000398851
10,0.000396236
11,0.000397338
12,0.00039849
13,0.000397228
14,0.000398931
15,0.000400484
16,0.000400103
17,0.000397759
18,0.000400644
19,0.000402047
20,0.000396637
blocksize,elapsed_time
0,0.000394573
1,0.000391296
2,0.000427916
3,0.000391147
4,0.000388261
5,0.000386548
6,0.000390475
7,0.000388331
8,0.000393391
9,0.000391337
10,0.000386387
11,0.00038777
12,0.000401286
13,0.000389453
14,0.000386888
15,0.000406054
16,0.000389413
17,0.000391748
18,0.000388993
19,0.000390926
20,0.00038751
blocksize,elapsed_time
0,0.000406946
1,0.000405674
2,0.00040413
3,0.000412447
4,0.00040869
5,0.000413579
6,0.000415662
7,0.000438626
8,0.000406185
9,0.000413689
10,0.000413839
11,0.000419771
12,0.000410763
13,0.000407397
14,0.00041393
15,0.000413649
16,0.000414461
17,0.000406215
18,0.000410302
19,0.000413909
20,0.000408239
blocksize,elapsed_time
0,0.000417706
1,0.000417395
2,0.000415062
3,0.000416855
4,0.000417426
5,0.000410774
6,0.000413289
7,0.000415122
8,0.000412557
9,0.000415272
10,0.000413969
11,0.000452982
12,0.000413007
13,0.000407658
14,0.000422495
15,0.000415412
16,0.000421694
17,0.000414421
18,0.000423698
19,0.00041409
20,0.000421373
blocksize,elapsed_time
0,0.000423758
1,0.000426643
2,0.0004355
3,0.000425902
4,0.000427064
5,0.00042472
6,0.000421324
7,0.000423057
8,0.000425151
9,0.000424379
10,0.000418929
11,0.000416074
12,0.000424549
13,0.000425982
14,0.000423137
15,0.000417937
16,0.000421354
17,0.000424379
18,0.000429659
19,0.000424469
20,0.000425
blocksize,elapsed_time
0,0.00037698
1,0.000377822
2,0.000377752
3,0.000399842
4,0.000376389
5,0.000380506
6,0.000378593
7,0.000379805
8,0.000380958
9,0.000373553
10,0.000379023
11,0.000378132
12,0.000377721
13,0.000376289
14,0.000377231
15,0.000377861
16,0.000420081
17,0.000374094
18,0.000374886
19,0.000374395
20,0.000372672
blocksize,elapsed_time
0,0.000432354
1,0.000434458
2,0.000433697
3,0.000434818
4,0.000435891
5,0.000436402
6,0.00043558
7,0.00042999
8,0.0004354
9,0.00043549
10,0.000430971
11,0.000435179
12,0.000438215
13,0.000434548
14,0.000434238
15,0.00043556
16,0.000434749
17,0.000440138
18,0.000432825
19,0.000432835
20,0.000442043
blocksize,elapsed_time
0,0.000435149
1,0.000441651
2,0.000445619
3,0.00043596
4,0.000433726
5,0.00043022
6,0.000434227
7,0.00043006
8,0.000438566
9,0.000456931
10,0.000434027
11,0.00047296
12,0.000436502
13,0.000438306
14,0.000445228
15,0.000437233
16,0.000437804
17,0.000442753
18,0.00044076
19,0.000442102
20,0.000437183
blocksize,elapsed_time
0,0.000447002
1,0.000447463
2,0.000489161
3,0.000445298
4,0.000443986
5,0.000455017
6,0.000448454
7,0.000448725
8,0.000451419
9,0.000448113
10,0.000450348
11,0.00044072
12,0.00044113
13,0.000447743
14,0.000490193
15,0.000449867
16,0.000449496
17,0.000461229
18,0.000449867
19,0.000449456
20,0.000445388
blocksize,elapsed_time
0,0.000438105
1,0.000436682
2,0.000437995
3,0.000437213
4,0.000431803
5,0.000473372
6,0.000437383
7,0.000436462
8,0.000444527
9,0.000437684
10,0.000435009
11,0.000437724
12,0.000438946
13,0.000438616
14,0.000436442
15,0.000437684
16,0.000437314
17,0.000463152
18,0.000437353
19,0.000437574
20,0.000443185
blocksize,elapsed_time
0,0.000461268
1,0.000460567
2,0.000460097
3,0.000464805
4,0.000464414
5,0.00045688
6,0.000462651
7,0.000464775
8,0.000466519
9,0.000460217
10,0.000470707
11,0.000460076
12,0.000459595
13,0.000464925
14,0.000463623
15,0.000463854
16,0.000464855
17,0.000463803
18,0.000495002
19,0.000458934
20,0.000459234
blocksize,elapsed_time
0,0.000468572
1,0.000464083
2,0.000458323
3,0.000463202
4,0.000467349
5,0.000464635
6,0.000467811
7,0.000463703
8,0.000464355
9,0.000464675
10,0.000462611
11,0.000464946
12,0.000466839
13,0.000466418
14,0.000466979
15,0.000462421
16,0.00046203
17,0.000465196
18,0.00046185
19,0.000464475
20,0.000463352
blocksize,elapsed_time
0,0.000478762
1,0.000475195
2,0.00047828
3,0.000476176
4,0.000476577
5,0.000475335
6,0.000476657
7,0.000476407
8,0.000477209
9,0.000475174
10,0.000476818
11,0.000511313
12,0.000477028
13,0.00047819
14,0.000479382
15,0.000475595
16,0.000476597
17,0.000476938
18,0.000478151
19,0.000476488
20,0.000477049
blocksize,elapsed_time
0,0.000445098
1,0.000439487
2,0.000441501
3,0.000440199
4,0.000444287
5,0.000445759
6,0.000444888
7,0.000443104
8,0.00044062
9,0.000441661
10,0.00044067
11,0.000442193
12,0.000442684
13,0.000479052
14,0.00044054
15,0.000442123
16,0.000445028
17,0.000446099
18,0.000443825
19,0.000439778
20,0.000444127
blocksize,elapsed_time
0,0.000492267
1,0.000497196
2,0.00049403
3,0.000494611
4,0.000491866
5,0.000496845
6,0.000489582
7,0.00049415
8,0.000490784
9,0.00048878
10,0.000495844
11,0.000491736
12,0.00049359
13,0.000488379
14,0.000493719
15,0.000491625
16,0.000498508
17,0.000489682
18,0.000491776
19,0.000490785
20,0.000492468
blocksize,elapsed_time
0,0.000493179
1,0.000494161
2,0.000494081
3,0.000494901
4,0.000492888
5,0.000494421
6,0.000494571
7,0.000493549
8,0.000498158
9,0.000494792
10,0.000494
11,0.000492096
12,0.000492076
13,0.000494481
14,0.000496004
15,0.000495553
16,0.000495253
17,0.000494772
18,0.000492758
19,0.000494701
20,0.000495894
blocksize,elapsed_time
0,0.00050429
1,0.000504721
2,0.000505452
3,0.000503368
4,0.000505682
5,0.00050439
6,0.000502957
7,0.000502466
8,0.000505752
9,0.00050455
10,0.000503087
11,0.000505722
12,0.000504009
13,0.000504029
14,0.000504009
15,0.00050421
16,0.000505632
17,0.00050422
18,0.000504611
19,0.000503999
20,0.000506203
blocksize,elapsed_time
0,0.000492848
1,0.000491335
2,0.000492638
3,0.000492758
4,0.000492468
5,0.000491936
6,0.000491485
7,0.000491736
8,0.000490553
9,0.000492287
10,0.00048902
11,0.000491635
12,0.000491525
13,0.000491395
14,0.000489692
15,0.000492167
16,0.000489462
17,0.000491335
18,0.000491345
19,0.000492628
20,0.000491746
blocksize,elapsed_time
0,0.000522544
1,0.000522313
2,0.000526611
3,0.000521011
4,0.000523976
5,0.000519699
6,0.00052607
7,0.000570224
8,0.00052574
9,0.000524397
10,0.000528264
11,0.000524186
12,0.00052588
13,0.000525098
14,0.000519338
15,0.000521401
16,0.000524727
17,0.000519919
18,0.000522323
19,0.00052588
20,0.000524157
blocksize,elapsed_time
0,0.00052599
1,0.000526141
2,0.000526331
3,0.000526271
4,0.000521362
5,0.000524407
6,0.000528926
7,0.000550507
8,0.000523877
9,0.000526581
10,0.00053658
11,0.000526311
12,0.000529357
13,0.000527062
14,0.000527122
15,0.000527483
16,0.000527723
17,0.000523716
18,0.00052579
19,0.000526231
20,0.000526682
blocksize,elapsed_time
0,0.000537161
1,0.00053627
2,0.000537723
3,0.000537812
4,0.000536209
5,0.00053603
6,0.000535769
7,0.000584922
8,0.00053663
9,0.000535749
10,0.000538383
11,0.000537181
12,0.0005363
13,0.000537171
14,0.000538474
15,0.000537002
16,0.000539436
17,0.000538153
18,0.000537772
19,0.000537251
20,0.000549225
blocksize,elapsed_time
0,0.000455157
1,0.000454165
2,0.000449847
3,0.000454796
4,0.000453343
5,0.000453424
6,0.000455818
7,0.000506995
8,0.000457501
9,0.0004568
10,0.00046217
11,0.000457141
12,0.000454005
13,0.000454335
14,0.000454636
15,0.000454476
16,0.000452462
17,0.000453113
18,0.000484042
19,0.000453834
20,0.000457171
blocksize,elapsed_time
0,0.00062631
1,0.000625758
2,0.000626249
3,0.00063184
4,0.000628763
5,0.000632271
6,0.000631218
7,0.000640877
8,0.000627812
9,0.000625728
10,0.000628333
11,0.000627591
12,0.000624436
13,0.000627531
14,0.000622833
15,0.000630357
16,0.00062667
17,0.000628102
18,0.000622883
19,0.000638172
20,0.000627892
blocksize,elapsed_time
0,0.000628263
1,0.000623364
2,0.000625738
3,0.00062675
4,0.000627121
5,0.000671885
6,0.000632521
7,0.000622612
8,0.000635026
9,0.000623965
10,0.00062129
11,0.000623875
12,0.00062653
13,0.000627481
14,0.00062684
15,0.00062667
16,0.000622502
17,0.000623434
18,0.00062129
19,0.00062649
20,0.000628904
blocksize,elapsed_time
0,0.000632822
1,0.00063724
2,0.00063198
3,0.000636539
4,0.000641167
5,0.000639213
6,0.000634535
7,0.000631799
8,0.000639605
9,0.000641688
10,0.000631459
11,0.000630146
12,0.000641978
13,0.000634344
14,0.000634174
15,0.000633342
16,0.000646096
17,0.000642971
18,0.000636177
19,0.000634355
20,0.000633082
blocksize,elapsed_time
0,0.000622733
1,0.000623585
2,0.000623474
3,0.000623954
4,0.000629135
5,0.000626469
6,0.000623133
7,0.000622973
8,0.000617643
9,0.000629455
10,0.000616902
11,0.00064257
12,0.000622051
13,0.00062141
14,0.000617272
15,0.000617553
16,0.000624636
17,0.000628213
18,0.000622792
19,0.000621219
20,0.000657628
blocksize,elapsed_time
0,0.0006532
1,0.000657418
2,0.000656466
3,0.000655214
4,0.000647168
5,0.000649162
6,0.000647649
7,0.000656957
8,0.000656246
9,0.000659412
10,0.000654864
11,0.000655985
12,0.000658399
13,0.000647619
14,0.000654111
15,0.000650254
16,0.000651747
17,0.000649613
18,0.000649974
19,0.000650474
20,0.00065863
blocksize,elapsed_time
0,0.000656095
1,0.000652349
2,0.000651827
3,0.000649994
4,0.000657247
5,0.000656787
6,0.00069586
7,0.000656966
8,0.000654753
9,0.000654031
10,0.000656346
11,0.00065841
12,0.000655564
13,0.000656567
14,0.00065819
15,0.000692714
16,0.000654372
17,0.000655244
18,0.000654092
19,0.000652719
20,0.000652508
blocksize,elapsed_time
0,0.000665544
1,0.000665414
2,0.000668489
3,0.000670823
4,0.000665333
5,0.000664742
6,0.000670453
7,0.000673297
8,0.000667727
9,0.000668198
10,0.00066945
11,0.00066898
12,0.00066956
13,0.000667327
14,0.000668679
15,0.000669571
16,0.000667688
17,0.000667186
18,0.000667156
19,0.000666134
20,0.000673549
blocksize,elapsed_time
0,0.000626129
1,0.000620248
2,0.000624496
3,0.000634485
4,0.000628674
5,0.000625668
6,0.000622251
7,0.000624396
8,0.000624857
9,0.000623223
10,0.000624155
11,0.000625007
12,0.000630587
13,0.000625297
14,0.000623805
15,0.000620469
16,0.000626058
17,0.000625478
18,0.000619637
19,0.000645205
20,0.000620418
blocksize,elapsed_time
0,0.000686552
1,0.000683417
2,0.00069057
3,0.000684578
4,0.000691682
5,0.000687073
6,0.000683467
7,0.00072808
8,0.000683016
9,0.000688336
10,0.000681985
11,0.000685411
12,0.000682976
13,0.000687594
14,0.000682706
15,0.000684088
16,0.000691492
17,0.000689939
18,0.000692343
19,0.000687795
20,0.000682726
blocksize,elapsed_time
0,0.000688797
1,0.000693476
2,0.000689919
3,0.00069623
4,0.000691722
5,0.000693186
6,0.000704667
7,0.000690279
8,0.000690079
9,0.000692875
10,0.000687875
11,0.000688176
12,0.000691722
13,0.000701821
14,0.000694698
15,0.000694808
16,0.000687435
17,0.000700048
18,0.000693145
19,0.000693887
20,0.000693596
blocksize,elapsed_time
0,0.000711249
1,0.000710608
2,0.000704717
3,0.0007066
4,0.000704877
5,0.000708874
6,0.000720407
7,0.00071179
8,0.000705178
9,0.000743129
10,0.000706691
11,0.000723643
12,0.000707011
13,0.000706239
14,0.000702102
15,0.000705959
16,0.000701651
17,0.000706831
18,0.000703605
19,0.000703345
20,0.000709526
blocksize,elapsed_time
0,0.00070079
1,0.000684269
2,0.000691873
3,0.000685471
4,0.000685882
5,0.000681924
6,0.0006848
7,0.000680982
8,0.000683367
9,0.000689097
10,0.000678347
11,0.000687505
12,0.000686192
13,0.000691812
14,0.000705198
15,0.000697133
16,0.000703164
17,0.00068017
18,0.000682976
19,0.000696211
20,0.000684669
blocksize,elapsed_time
0,0.00073309
1,0.000742087
2,0.000740134
3,0.00072737
4,0.000730796
5,0.000723722
6,0.00072241
7,0.000729554
8,0.000726858
9,0.000735325
10,0.000779638
11,0.000730785
12,0.000747057
13,0.00072718
14,0.000730786
15,0.000726168
16,0.0007275
17,0.000727059
18,0.00072801
19,0.000734413
20,0.000734904
blocksize,elapsed_time
0,0.00073805
1,0.000736787
2,0.000731688
3,0.000729865
4,0.000735576
5,0.000731217
6,0.000736247
7,0.000734613
8,0.000747487
9,0.000744823
10,0.000734723
11,0.000745353
12,0.000733651
13,0.000735415
14,0.000749861
15,0.000729924
16,0.00073281
17,0.000733952
18,0.000730706
19,0.000734473
20,0.000735003
blocksize,elapsed_time
0,0.000762496
1,0.000749542
2,0.000755903
3,0.000766113
4,0.000771773
5,0.000760342
6,0.000756905
7,0.000759931
8,0.000767526
9,0.000762265
10,0.000771082
11,0.000766433
12,0.00077519
13,0.000749712
14,0.000751114
15,0.00075414
16,0.000758337
17,0.000752887
18,0.000798142
19,0.00075907
20,0.000776872
blocksize,elapsed_time
0,0.000671695
1,0.000677826
2,0.000677165
3,0.000667576
4,0.000667958
5,0.000720516
6,0.000666696
7,0.000672236
8,0.000675692
9,0.000678147
10,0.000672276
11,0.000673939
12,0.000673067
13,0.000671895
14,0.000673899
15,0.000682965
16,0.000671635
17,0.000666595
18,0.000666235
19,0.00066903
20,0.00066946
blocksize,elapsed_time
0,0.00077527
1,0.000824292
2,0.000776442
3,0.000784467
4,0.000769909
5,0.000784316
6,0.00076959
7,0.000777435
8,0.00077037
9,0.000832297
10,0.000767385
11,0.000781883
12,0.000772364
13,0.000768086
14,0.000773677
15,0.000776232
16,0.000784528
17,0.00082828
18,0.000773957
19,0.000784567
20,0.000783686
blocksize,elapsed_time
0,0.000769168
1,0.000772354
2,0.000769909
3,0.000777785
4,0.000822299
5,0.000780669
6,0.000808602
7,0.000770862
8,0.00078058
9,0.000771232
10,0.000783555
11,0.000777534
12,0.000820665
13,0.000772675
14,0.000781742
15,0.000767225
16,0.000777995
17,0.000775981
18,0.00076453
19,0.000785489
20,0.000824432
blocksize,elapsed_time
0,0.000792212
1,0.000800317
2,0.000783836
3,0.000788835
4,0.000782343
5,0.000787032
6,0.00078588
7,0.000838329
8,0.000792232
9,0.000800797
10,0.000782864
11,0.000788916
12,0.000810767
13,0.000788665
14,0.000785138
15,0.000839881
16,0.000790088
17,0.000813291
18,0.000796841
19,0.000787052
20,0.000786441
blocksize,elapsed_time
0,0.000761424
1,0.000763407
2,0.000771563
3,0.000762495
4,0.000776182
5,0.00076514
6,0.000763397
7,0.000762406
8,0.000766624
9,0.000766403
10,0.000764379
11,0.000762165
12,0.000778436
13,0.00076524
14,0.000763968
15,0.000771863
16,0.000758188
17,0.00076453
18,0.00075932
19,0.000761995
20,0.000779889
blocksize,elapsed_time
0,0.00081297
1,0.000813451
2,0.000831045
3,0.000809053
4,0.000808422
5,0.000813833
6,0.000813031
7,0.000812159
8,0.000811097
9,0.000806108
10,0.000810977
11,0.000805377
12,0.00083389
13,0.000827378
14,0.000804876
15,0.000804154
16,0.000807671
17,0.00081265
18,0.000801539
19,0.000832508
20,0.000839481
blocksize,elapsed_time
0,0.000811819
1,0.000821126
2,0.000814072
3,0.000813511
4,0.000841574
5,0.000829993
6,0.000807821
7,0.00083915
8,0.000813582
9,0.000816447
10,0.000817079
11,0.000816427
12,0.000818231
13,0.000810386
14,0.000814443
15,0.000815476
16,0.000821116
17,0.000805587
18,0.000812259
19,0.000810877
20,0.000819192
blocksize,elapsed_time
0,0.000842316
1,0.000878444
2,0.000841233
3,0.000870048
4,0.000846153
5,0.000848768
6,0.000841945
7,0.000840593
8,0.000840182
9,0.000836575
10,0.000864318
11,0.000838389
12,0.000837326
13,0.000837717
14,0.000835744
15,0.000837317
16,0.000906848
17,0.000871471
18,0.000847025
19,0.00084467
20,0.000835483
blocksize,elapsed_time
0,0.000763728
1,0.000766924
2,0.000759009
3,0.000762606
4,0.000785729
5,0.000767445
6,0.00075938
7,0.000783635
8,0.00075945
9,0.000761834
10,0.000757146
11,0.000788795
12,0.000760211
13,0.000760472
14,0.000760652
15,0.000761263
16,0.000762475
17,0.000758418
18,0.000763718
19,0.000756184
20,0.000760643
blocksize,elapsed_time
0,0.000861562
1,0.000892901
2,0.000859128
3,0.000872794
4,0.000864898
5,0.000927486
6,0.000864046
7,0.000870479
8,0.000891829
9,0.000874326
10,0.000865169
11,0.000864527
12,0.000884335
13,0.000868906
14,0.000904293
15,0.000891688
16,0.000865911
17,0.000871842
18,0.000863085
19,0.00089191
20,0.00089259
blocksize,elapsed_time
0,0.000885498
1,0.000871961
2,0.000880809
3,0.000868695
4,0.000878424
5,0.000900616
6,0.000903151
7,0.000875048
8,0.000883874
9,0.000871821
10,0.000868225
11,0.000875669
12,0.000876711
13,0.000907048
14,0.000877482
15,0.000880478
16,0.000861041
17,0.000875718
18,0.000870248
19,0.000904133
20,0.000876941
blocksize,elapsed_time
0,0.000892781
1,0.000885648
2,0.000888092
3,0.000890297
4,0.000894234
5,0.000898772
6,0.000885447
7,0.000891508
8,0.000898241
9,0.000885367
10,0.000888052
11,0.000911186
12,0.000891208
13,0.000896558
14,0.000938297
15,0.000910695
16,0.000901136
17,0.000940791
18,0.000900456
19,0.000900165
20,0.000891689
blocksize,elapsed_time
0,0.000938888
1,0.000893342
2,0.000894545
3,0.000875478
4,0.000870759
5,0.000873224
6,0.000878814
7,0.000878804
8,0.000880749
9,0.000904734
10,0.000882873
11,0.00088105
12,0.000884615
13,0.000906607
14,0.000882371
15,0.00091374
16,0.000875097
17,0.000876891
18,0.000878734
19,0.000872302
20,0.000882072
blocksize,elapsed_time
0,0.000949258
1,0.000942414
2,0.000962602
3,0.000941082
4,0.000947464
5,0.000941523
6,0.000954266
7,0.000944849
8,0.000954016
9,0.000967391
10,0.000946472
11,0.000940691
12,0.000953426
13,0.000951652
14,0.000943437
15,0.00095091
16,0.000951792
17,0.000939519
18,0.000947284
19,0.000953936
20,0.000967291
blocksize,elapsed_time
0,0.000937245
1,0.000952123
2,0.000938347
3,0.000916435
4,0.00095052
5,0.00095078
6,0.000934059
7,0.000958064
8,0.000935401
9,0.0009611
10,0.000949628
11,0.000953164
12,0.000951321
13,0.000957252
14,0.000959216
15,0.000930632
16,0.000940711
17,0.0009403
18,0.000947605
19,0.000953154
20,0.00095051
blocksize,elapsed_time
0,0.000956982
1,0.000979624
2,0.00096689
3,0.000964927
4,0.000950209
5,0.00096666
6,0.000958635
7,0.000970116
8,0.000968083
9,0.000981328
10,0.00097738
11,0.000965749
12,0.000971891
13,0.00095054
14,0.00103335
15,0.000975707
16,0.00101587
17,0.000963755
18,0.000999673
19,0.000982379
20,0.00097227
blocksize,elapsed_time
0,0.00095601
1,0.00089761
2,0.000872503
3,0.00084949
4,0.000874797
5,0.000868797
6,0.000879115
7,0.000954597
8,0.000905345
9,0.000894404
10,0.000865269
11,0.000890166
12,0.000895045
13,0.000870429
14,0.000914211
15,0.000870379
16,0.000894124
17,0.000841875
18,0.000875228
19,0.000881589
20,0.000904052
blocksize,elapsed_time
0,0.00117752
1,0.0010903
2,0.00110029
3,0.00110096
4,0.00110965
5,0.00109589
6,0.00110743
7,0.00110001
8,0.00112752
9,0.00109176
10,0.00110266
11,0.00109935
12,0.00110753
13,0.00113631
14,0.00110646
15,0.00109815
16,0.00110134
17,0.0010988
18,0.00109333
19,0.00110688
20,0.00110205
blocksize,elapsed_time
0,0.00110662
1,0.00110264
2,0.00109422
3,0.00108996
4,0.00109627
5,0.00110041
6,0.00110605
7,0.00110651
8,0.00109695
9,0.00109482
10,0.00110689
11,0.00115825
12,0.00109675
13,0.00110166
14,0.00108251
15,0.0010932
16,0.00109793
17,0.00108641
18,0.00108279
19,0.00110219
20,0.00108026
blocksize,elapsed_time
0,0.00110235
1,0.0010871
2,0.00110038
3,0.00110605
4,0.00111374
5,0.00111094
6,0.00111136
7,0.00110658
8,0.00110489
9,0.0011442
10,0.00110012
11,0.00110774
12,0.00110248
13,0.00109446
14,0.0011061
15,0.00110647
16,0.00109925
17,0.00112737
18,0.00110373
19,0.00109545
20,0.00110843
blocksize,elapsed_time
0,0.00104357
1,0.00107181
2,0.00104402
3,0.00105922
4,0.00104919
5,0.00105121
6,0.0010499
7,0.00105863
8,0.00106051
9,0.00107191
10,0.00105117
11,0.00104602
12,0.00105398
13,0.00105364
14,0.00104802
15,0.00103718
16,0.00105053
17,0.00105103
18,0.00105289
19,0.00105153
20,0.00107286
blocksize,elapsed_time
0,0.00110795
1,0.00111765
2,0.00110523
3,0.00112646
4,0.00111005
5,0.00110893
6,0.00112024
7,0.00112748
8,0.00110705
9,0.0011174
10,0.00111558
11,0.00110942
12,0.00111666
13,0.00111477
14,0.00111243
15,0.0011252
16,0.00113273
17,0.00112557
18,0.00115553
19,0.00111884
20,0.00112623
blocksize,elapsed_time
0,0.0011149
1,0.00110246
2,0.0010987
3,0.00116877
4,0.00110184
5,0.00111652
6,0.00110957
7,0.00110565
8,0.00110151
9,0.00110467
10,0.00110623
11,0.001115
12,0.00111107
13,0.00109871
14,0.00110083
15,0.00111087
16,0.00109475
17,0.00112015
18,0.0011075
19,0.00109907
20,0.001104
blocksize,elapsed_time
0,0.00111884
1,0.00113858
2,0.00111332
3,0.00112874
4,0.0011129
5,0.0011196
6,0.00112683
7,0.00115901
8,0.00111206
9,0.00110821
10,0.00111311
11,0.00113014
12,0.00112379
13,0.00112603
14,0.0011254
15,0.00113514
16,0.00112209
17,0.00111015
18,0.00111907
19,0.00112139
20,0.00111635
blocksize,elapsed_time
0,0.00101803
1,0.00101838
2,0.0010171
3,0.00101322
4,0.00100944
5,0.00103953
6,0.00101238
7,0.00101324
8,0.00100649
9,0.00101353
10,0.00101279
11,0.00101297
12,0.00101489
13,0.00102386
14,0.00102186
15,0.00101768
16,0.00102018
17,0.00101948
18,0.00101753
19,0.00101992
20,0.0010115
blocksize,elapsed_time
0,0.00112963
1,0.00112994
2,0.00113735
3,0.00117421
4,0.00113131
5,0.00113185
6,0.00112645
7,0.00114167
8,0.00112302
9,0.00117832
10,0.00113805
11,0.00112439
12,0.00113415
13,0.00113996
14,0.00112608
15,0.00116523
16,0.00114255
17,0.00113656
18,0.00113151
19,0.00112867
20,0.00113722
blocksize,elapsed_time
0,0.00114963
1,0.00112738
2,0.00111789
3,0.00112897
4,0.00111706
5,0.0011263
6,0.00111907
7,0.00112442
8,0.00114508
9,0.00111453
10,0.00112917
11,0.00112503
12,0.00112663
13,0.00112202
14,0.00113256
15,0.00113216
16,0.00112675
17,0.00112148
18,0.00113078
19,0.00113759
20,0.00113091
blocksize,elapsed_time
0,0.00114363
1,0.00115563
2,0.00115217
3,0.0011441
4,0.00114222
5,0.0011567
6,0.00115186
7,0.00114386
8,0.00114459
9,0.00115109
10,0.00115371
11,0.00115304
12,0.00114573
13,0.00114257
14,0.00114204
15,0.0011427
16,0.00114594
17,0.00116364
18,0.00114052
19,0.0011402
20,0.00114899
blocksize,elapsed_time
0,0.00110125
1,0.00111915
2,0.00111023
3,0.00110529
4,0.00110163
5,0.00111854
6,0.00110659
7,0.00111846
8,0.00111122
9,0.00109915
10,0.00111235
11,0.00110313
12,0.00110776
13,0.00110659
14,0.00110563
15,0.00110642
16,0.00109767
17,0.00109738
18,0.00110973
19,0.00110161
20,0.00110338
blocksize,elapsed_time
0,0.00115703
1,0.0011564
2,0.00116329
3,0.00115856
4,0.00115063
5,0.00114351
6,0.00115923
7,0.00115364
8,0.00115591
9,0.00115202
10,0.00114304
11,0.0011563
12,0.00115467
13,0.00116092
14,0.0011563
15,0.0011566
16,0.001151
17,0.00116672
18,0.00115253
19,0.00115578
20,0.00114847
blocksize,elapsed_time
0,0.00116285
1,0.001168
2,0.00116444
3,0.00115258
4,0.00116226
5,0.00115755
6,0.00115672
7,0.00114939
8,0.00115929
9,0.00115497
10,0.00115674
11,0.00114761
12,0.00119091
13,0.00114644
14,0.00116261
15,0.00116899
16,0.00115963
17,0.00114855
18,0.00118925
19,0.00116697
20,0.00115495
blocksize,elapsed_time
0,0.0011765
1,0.00116758
2,0.00116901
3,0.00121484
4,0.00118124
5,0.00117454
6,0.00117444
7,0.00117423
8,0.00117006
9,0.00117966
10,0.00118344
11,0.00117212
12,0.00118107
13,0.00117087
14,0.00117938
15,0.00117286
16,0.00119245
17,0.00117164
18,0.00118448
19,0.00117788
20,0.00116698
blocksize,elapsed_time
0,0.00104045
1,0.00103969
2,0.00102827
3,0.00103532
4,0.00103099
5,0.00102939
6,0.00104115
7,0.00103571
8,0.00102915
9,0.00103158
10,0.00102662
11,0.00102454
12,0.00103946
13,0.00103154
14,0.00104022
15,0.00103308
16,0.00103178
17,0.00102858
18,0.00103152
19,0.00104528
20,0.00103793
blocksize,elapsed_time
0,0.00120873
1,0.00120032
2,0.00121135
3,0.00119216
4,0.0012049
5,0.00118699
6,0.00119506
7,0.00120861
8,0.00123702
9,0.00118857
10,0.00118522
11,0.00118849
12,0.00119718
13,0.00120343
14,0.00124667
15,0.0012071
16,0.0011899
17,0.00120199
18,0.00119782
19,0.00119181
20,0.00119454
blocksize,elapsed_time
0,0.00122089
1,0.00120715
2,0.00120167
3,0.00120163
4,0.00121206
5,0.00119181
6,0.00120812
7,0.00120587
8,0.00120075
9,0.00119983
10,0.00124304
11,0.00119519
12,0.00119956
13,0.00119649
14,0.00120198
15,0.00120107
16,0.00120759
17,0.00120786
18,0.00119772
19,0.00119805
20,0.0012098
blocksize,elapsed_time
0,0.00125241
1,0.00123344
2,0.00122574
3,0.00122205
4,0.00122407
5,0.00122581
6,0.00126491
7,0.00122165
8,0.00123814
9,0.0012364
10,0.00123776
11,0.00122191
12,0.00123265
13,0.00123113
14,0.00123533
15,0.00122558
16,0.00121775
17,0.0012743
18,0.00122961
19,0.00122541
20,0.00123055
blocksize,elapsed_time
0,0.00119448
1,0.00119194
2,0.00119019
3,0.00119694
4,0.00119014
5,0.00118329
6,0.00118768
7,0.00120316
8,0.00119072
9,0.00119015
10,0.00117764
11,0.00119028
12,0.00120934
13,0.00121688
14,0.00119448
15,0.00119043
16,0.00118361
17,0.00117942
18,0.00118895
19,0.00119418
20,0.00120787
blocksize,elapsed_time
0,0.00126205
1,0.00125643
2,0.0012621
3,0.00130941
4,0.00125696
5,0.00126071
6,0.00126067
7,0.00124821
8,0.00124335
9,0.00125983
10,0.00127923
11,0.00125915
12,0.00125313
13,0.0012578
14,0.0013071
15,0.00125103
16,0.00125721
17,0.00125277
18,0.00124733
19,0.00125955
20,0.0012447
blocksize,elapsed_time
0,0.00127889
1,0.00125082
2,0.00126003
3,0.00125703
4,0.00130237
5,0.00125202
6,0.00124953
7,0.00125245
8,0.00125237
9,0.00125976
10,0.00126053
11,0.00126432
12,0.00125177
13,0.00126105
14,0.00125731
15,0.00128798
16,0.0012552
17,0.00125625
18,0.0012499
19,0.00124706
20,0.00126214
blocksize,elapsed_time
0,0.00128416
1,0.00128484
2,0.00129035
3,0.00128467
4,0.00128472
5,0.00127603
