blocksize,elapsed_time
43,0.000116319
44,0.000115628
45,0.00011714
46,0.000114746
47,0.000115838
48,0.000116088
49,0.000114936
50,0.000115878
51,0.000115007
52,0.000117571
53,0.000115588
54,0.000115778
55,0.000115498
56,0.000115006
57,0.000116359
58,0.000115477
59,0.000117301
60,0.000116269
61,0.000117461
62,0.000107402
63,0.000114045
64,0.000115107
65,0.000116319
66,0.000115247
67,0.000116258
68,0.00011671
69,0.00011654
70,0.00011679
71,0.000114686
72,0.000115408
73,0.000115738
74,0.000116189
75,0.000116389
76,0.000116279
77,0.000115307
78,0.000116229
79,0.000114956
80,0.000114756
81,0.000117821
82,0.000117171
83,0.000117612
84,0.000118683
85,0.000117632
86,0.000116871
87,0.000116339
88,0.000115958
89,0.000116991
90,0.0001167
91,0.00011696
92,0.000116379
93,0.000116199
94,0.00011656
95,0.000116359
96,0.000114395
97,0.000116729
98,0.000115908
99,0.00011638
blocksize,elapsed_time
0,0.000118533
1,0.000118613
2,0.000119084
3,0.000119996
4,0.000118764
5,0.000118904
6,0.000117992
7,0.000118333
8,0.000119535
9,0.000118644
10,0.000118553
11,0.000119385
12,0.000119044
13,0.000120497
14,0.000118523
15,0.000119966
16,0.000118674
17,0.000120146
18,0.000119645
19,0.000120297
20,0.000117932
21,0.000118402
22,0.000118663
23,0.000119055
24,0.000119405
25,0.000120698
26,0.000118813
27,0.000119074
28,0.000119636
29,0.000118403
30,0.000121128
31,0.000118714
32,0.000119875
33,0.000119555
34,0.000118814
35,0.000119495
36,0.000119284
37,0.000120057
38,0.000118252
39,0.000118794
40,0.000119525
41,0.000120146
42,0.000118754
43,0.000120266
44,0.000118623
45,0.000120527
46,0.000120437
47,0.000120947
48,0.000118734
49,0.000119795
50,0.000120086
51,0.000124183
52,0.00013282
53,0.000129975
54,0.000126438
55,0.000134554
56,0.000120036
57,0.000119896
58,0.000120567
59,0.000120708
60,0.000119194
61,0.000119936
62,0.000119105
63,0.000119215
64,0.000118733
65,0.000119094
66,0.000119555
67,0.000119785
68,0.000119285
69,0.000120197
70,0.000119274
71,0.000120066
72,0.000120507
73,0.000120707
74,0.000120056
75,0.000120156
76,0.000118593
77,0.000119656
78,0.000119324
79,0.000119595
80,0.000119344
81,0.000119605
82,0.000119244
83,0.000118894
84,0.000119675
85,0.000118653
86,0.000119465
87,0.000118804
88,0.000119254
89,0.000121138
90,0.000118703
91,0.000120266
92,0.000119455
93,0.000119134
94,0.000119424
95,0.000119535
96,0.000119275
97,0.000119586
98,0.000120116
99,0.000119556
blocksize,elapsed_time
0,0.000128532
1,0.000128101
2,0.000121268
3,0.000119625
4,0.000119335
5,0.000120898
6,0.000119725
7,0.000119585
8,0.000119204
9,0.000120727
10,0.000119395
11,0.000120737
12,0.000119645
13,0.000120797
14,0.000119956
15,0.000120247
16,0.000119645
17,0.000120497
18,0.000118733
19,0.000119996
20,0.000118573
21,0.000120397
22,0.000119114
23,0.000121539
24,0.000118854
25,0.000119625
26,0.000120266
27,0.000120136
28,0.000120667
29,0.000119796
30,0.000119665
31,0.000119936
32,0.000118554
33,0.000119806
34,0.000119836
35,0.000120246
36,0.000120938
37,0.000121359
38,0.000119155
39,0.000120136
40,0.000118904
41,0.000119805
42,0.000118944
43,0.000119335
44,0.000119415
45,0.000121179
46,0.000119365
47,0.000119696
48,0.000119345
49,0.000120066
50,0.000118904
51,0.000119866
52,0.000119585
53,0.000120628
54,0.000123122
55,0.000119505
56,0.000119174
57,0.000120898
58,0.000119435
59,0.000119756
60,0.000118884
61,0.000120106
62,0.000120367
63,0.000119665
64,0.000119084
65,0.000118944
66,0.000119074
67,0.000118924
68,0.000119304
69,0.000119154
70,0.000119595
71,0.00012244
72,0.000120347
73,0.000119836
74,0.000120186
75,0.000120958
76,0.000118914
77,0.000119806
78,0.000119165
79,0.000119064
80,0.000118813
81,0.000120988
82,0.000118833
83,0.000121459
84,0.000119425
85,0.000119245
86,0.000119986
87,0.000119886
88,0.000119545
89,0.000119155
90,0.000123603
91,0.000120286
92,0.000118944
93,0.000120897
94,0.000119555
95,0.000121439
96,0.000119886
97,0.000119375
98,0.000120327
99,0.000120026
blocksize,elapsed_time
0,0.000123091
1,0.00012246
2,0.000125586
3,0.000126288
4,0.00013273
5,0.000126308
6,0.000123703
7,0.000123883
8,0.00012262
9,0.000125486
10,0.000131538
11,0.000129935
12,0.000123112
13,0.000124845
14,0.000123803
15,0.000131798
16,0.000127781
17,0.000132209
18,0.000125075
19,0.000128321
20,0.000131618
21,0.000126508
22,0.000130936
23,0.000129264
24,0.000123933
25,0.000133681
26,0.000125507
27,0.000124053
28,0.000131087
29,0.000126177
30,0.000130465
31,0.000128622
32,0.000124935
33,0.000124103
34,0.000131247
35,0.000125917
36,0.000132199
37,0.000123553
38,0.000124294
39,0.000126729
40,0.000131658
41,0.000124545
42,0.000130986
43,0.000125116
44,0.000123072
45,0.000126438
46,0.000132028
47,0.000134123
48,0.000124033
49,0.000124705
50,0.000123863
51,0.000123883
52,0.000134012
53,0.000128332
54,0.000123112
55,0.000124475
56,0.000122711
57,0.000125376
58,0.00013286
59,0.000127209
60,0.000123282
61,0.000124615
62,0.000123723
63,0.000135475
64,0.000130987
65,0.000125577
66,0.000122451
67,0.000126107
68,0.000132851
69,0.000126719
70,0.000122571
71,0.00013265
72,0.000125827
73,0.000124444
74,0.000131027
75,0.000126088
76,0.000122921
77,0.000131387
78,0.000126438
79,0.000128482
80,0.000131087
81,0.000125877
82,0.000123743
83,0.000130987
84,0.000124935
85,0.000133902
86,0.000124424
87,0.000123262
88,0.000122932
89,0.000130646
90,0.0001277
91,0.000131859
92,0.000124765
93,0.000124144
94,0.000123573
95,0.000130966
96,0.000132309
97,0.000127671
98,0.000123793
99,0.000123944
blocksize,elapsed_time
0,0.000127981
1,0.000135966
2,0.00012782
3,0.000126548
4,0.000136017
5,0.0001271
6,0.000126007
7,0.000126108
8,0.000135095
9,0.000133562
10,0.000127269
11,0.000128182
12,0.000134684
13,0.000136417
14,0.000129273
15,0.000134253
16,0.00012745
17,0.000125767
18,0.000133752
19,0.000134824
20,0.000125797
21,0.000125206
22,0.000136447
23,0.000133953
24,0.000126178
25,0.000126829
26,0.000136066
27,0.000133531
28,0.000126588
29,0.000125617
30,0.000135074
31,0.000126899
32,0.000135015
33,0.000125556
34,0.000135755
35,0.000125156
36,0.000135715
37,0.000136216
38,0.000126348
39,0.000125827
40,0.000133531
41,0.000134604
42,0.000125496
43,0.000129844
44,0.000128502
45,0.000136067
46,0.000125637
47,0.000126238
48,0.000128021
49,0.000135766
50,0.000127269
51,0.000125737
52,0.000135806
53,0.000134383
54,0.000128623
55,0.000125527
56,0.000134423
57,0.000133992
58,0.000126889
59,0.000125446
60,0.000134813
61,0.000134243
62,0.00012732
63,0.000134894
64,0.000126328
65,0.000125065
66,0.000133912
67,0.000136217
68,0.000126869
69,0.000126558
70,0.00012716
71,0.000135015
72,0.000126579
73,0.000126418
74,0.000135515
75,0.000134222
76,0.000125987
77,0.000125566
78,0.000136397
79,0.000134784
80,0.000125286
81,0.000126458
82,0.000135535
83,0.000127129
84,0.000135385
85,0.000127279
86,0.000136747
87,0.00012754
88,0.000134774
89,0.000135936
90,0.000125506
91,0.000126659
92,0.000134183
93,0.000136527
94,0.000128211
95,0.000126949
96,0.000136046
97,0.000134914
98,0.000126488
99,0.000125847
blocksize,elapsed_time
0,0.000138291
1,0.000136988
2,0.000132018
3,0.000133281
4,0.00013798
5,0.000139583
6,0.000128672
7,0.000137168
8,0.000139533
9,0.000129343
10,0.000134503
11,0.000139673
12,0.000129654
13,0.000136727
14,0.000135195
15,0.000129644
16,0.000139914
17,0.000128743
18,0.000129474
19,0.000139552
20,0.000129413
21,0.000140114
22,0.000136517
23,0.000127971
24,0.000139714
25,0.000136928
26,0.000128673
27,0.000137869
28,0.000137519
29,0.000129564
30,0.000139613
31,0.000129955
32,0.000139864
33,0.000138511
34,0.00012729
35,0.000139302
36,0.000139723
37,0.000128932
38,0.000138932
39,0.00013822
40,0.000139092
41,0.000128462
42,0.000140004
43,0.000139453
44,0.000128261
45,0.000139513
46,0.000139622
47,0.00012764
48,0.000138701
49,0.000138842
50,0.000128592
51,0.000138501
52,0.000138641
53,0.000128903
54,0.000139162
55,0.000128401
56,0.000129023
57,0.000140374
58,0.000127681
59,0.000128502
60,0.000137989
61,0.000128592
62,0.000128752
63,0.000137268
64,0.000128322
65,0.000128923
66,0.000137008
67,0.000129173
68,0.000130034
69,0.000137138
70,0.000130175
71,0.000139743
72,0.000127841
73,0.00012777
74,0.000139593
75,0.000128282
76,0.000127911
77,0.000139122
78,0.000129374
79,0.000129674
80,0.000139703
81,0.000128231
82,0.000140094
83,0.000138962
84,0.000129494
85,0.000137579
86,0.000139793
87,0.000130585
88,0.000135004
89,0.00013799
90,0.000139864
91,0.000128903
92,0.000138521
93,0.000137589
94,0.000129904
95,0.000140414
96,0.000136186
97,0.000129053
98,0.000140664
99,0.000128151
blocksize,elapsed_time
0,0.000141016
1,0.000140825
2,0.000140325
3,0.000142208
4,0.000140124
5,0.000142699
6,0.000140294
7,0.000141446
8,0.000140274
9,0.00014305
10,0.000139252
11,0.000141356
12,0.000141256
13,0.00014343
14,0.000139282
15,0.00014338
16,0.000140044
17,0.000141196
18,0.000139623
19,0.000142188
20,0.000140395
21,0.000146035
22,0.00014331
23,0.000142017
24,0.000141035
25,0.000140023
26,0.000139272
27,0.000142528
28,0.000140945
29,0.000141677
30,0.000140204
31,0.000140144
32,0.000140425
33,0.000140174
34,0.000139844
35,0.000142629
36,0.000140634
37,0.000140374
38,0.000139814
39,0.0001432
40,0.000140836
41,0.000148139
42,0.000142629
43,0.000143841
44,0.000140444
45,0.000140525
46,0.000140103
47,0.00014334
48,0.000142178
49,0.000140975
50,0.000140064
51,0.000142649
52,0.000141717
53,0.000140965
54,0.000140644
55,0.000140614
56,0.000140534
57,0.000141186
58,0.000140364
59,0.000141637
60,0.000139964
61,0.000141487
62,0.000140945
63,0.000141617
64,0.000140194
65,0.000141767
66,0.000139984
67,0.000141427
68,0.000140394
69,0.000142318
70,0.000140324
71,0.000140935
72,0.000140214
73,0.000143941
74,0.000140334
75,0.000141928
76,0.000140084
77,0.000142118
78,0.000140154
79,0.000145654
80,0.000139854
81,0.000142237
82,0.000140775
83,0.000141496
84,0.000139412
85,0.000141767
86,0.000139804
87,0.000142127
88,0.000139773
89,0.000140885
90,0.000140805
91,0.000139212
92,0.000141436
93,0.000140114
94,0.000140164
95,0.000140775
96,0.000139623
97,0.000142929
98,0.000140154
99,0.000141527
blocksize,elapsed_time
0,0.000144973
1,0.000144261
2,0.00014853
3,0.000146255
4,0.000145094
5,0.000145123
6,0.000149011
7,0.000146256
8,0.00014308
9,0.000145925
10,0.000148731
11,0.000145875
12,0.000144692
13,0.000142558
14,0.000144903
15,0.000143821
16,0.000142969
17,0.000147688
18,0.000146286
19,0.000144782
20,0.000147898
21,0.000145785
22,0.000141386
23,0.000144192
24,0.000144482
25,0.000146505
26,0.000143069
27,0.00014365
28,0.000143871
29,0.000143901
30,0.000148139
31,0.000145524
32,0.000145193
33,0.000145354
34,0.000149932
35,0.000144943
36,0.00014311
37,0.000143079
38,0.000145705
39,0.000144933
40,0.000144212
41,0.000149151
42,0.000146295
43,0.000144552
44,0.000143721
45,0.000144242
46,0.000143711
47,0.000145214
48,0.000149531
49,0.000145514
50,0.000144251
51,0.000143981
52,0.00014348
53,0.000144331
54,0.000144783
55,0.000145824
56,0.000144112
57,0.000146296
58,0.000149792
59,0.000144252
60,0.000144842
61,0.000142628
62,0.000144322
63,0.00014345
64,0.000150163
65,0.000145153
66,0.00014307
67,0.000143851
68,0.000143831
69,0.000143881
70,0.000144131
71,0.000145624
72,0.000144352
73,0.000142779
74,0.000148981
75,0.000146496
76,0.000141737
77,0.00014346
78,0.000144533
79,0.00014342
80,0.000144733
81,0.000145344
82,0.0001434
83,0.000145033
84,0.000143972
85,0.000142328
86,0.00014355
87,0.000146386
88,0.00014332
89,0.00014336
90,0.00014822
91,0.000145795
92,0.000143751
93,0.000144382
94,0.000145534
95,0.000144201
96,0.000145885
97,0.000144722
98,0.000144542
99,0.000144071
blocksize,elapsed_time
0,0.000150563
1,0.000146296
2,0.00014858
3,0.000147828
4,0.000148329
5,0.000149121
6,0.000146796
7,0.000148008
8,0.000149852
9,0.000147147
10,0.000148951
11,0.000145344
12,0.000146866
13,0.000146626
14,0.000149031
15,0.000145625
16,0.000147278
17,0.000146626
18,0.000146496
19,0.00014878
20,0.000149371
21,0.000146396
22,0.000146206
23,0.000148098
24,0.000149011
25,0.000146656
26,0.000147197
27,0.00014843
28,0.00014853
29,0.000147748
30,0.000144602
31,0.000149372
32,0.000150323
33,0.000147848
34,0.000146175
35,0.000146776
36,0.00014871
37,0.000146636
38,0.000146946
39,0.000146686
40,0.000144963
41,0.000147357
42,0.000147238
43,0.000145514
44,0.00014866
45,0.000146425
46,0.000146206
47,0.000146716
48,0.000149071
49,0.00014837
50,0.000147928
51,0.000146425
52,0.000146245
53,0.000147278
54,0.000147177
55,0.000147177
56,0.000149943
57,0.000146385
58,0.000147087
59,0.00014854
60,0.000151386
61,0.00014865
62,0.000146166
63,0.000144923
64,0.000148189
65,0.000145865
66,0.000147288
67,0.000144412
68,0.000149131
69,0.000145955
70,0.000147578
71,0.000146997
72,0.00014874
73,0.000145243
74,0.000148549
75,0.000146416
76,0.000150614
77,0.000146997
78,0.000146024
79,0.000146256
80,0.000149171
81,0.000145855
82,0.000147278
83,0.000147898
84,0.000149903
85,0.000149651
86,0.000146385
87,0.000147538
88,0.000147298
89,0.000147768
90,0.000146346
91,0.000146827
92,0.000146717
93,0.000146005
94,0.000146877
95,0.000149842
96,0.000147628
97,0.000146045
98,0.000150894
99,0.000149512
blocksize,elapsed_time
0,0.000148289
1,0.00014874
2,0.00014883
3,0.000150684
4,0.000149973
5,0.000149391
6,0.00014868
7,0.000149702
8,0.000151786
9,0.000150494
10,0.000151876
11,0.0001488
12,0.000150824
13,0.000149151
14,0.000148299
15,0.000150814
16,0.000153018
17,0.000156575
18,0.00016456
19,0.000151466
20,0.000146907
21,0.000150733
22,0.000150563
23,0.000149542
24,0.000147548
25,0.000150323
26,0.000150012
27,0.000150183
28,0.000148159
29,0.00014878
30,0.000149701
31,0.000152847
32,0.000148269
33,0.000150253
34,0.00014841
35,0.000147908
36,0.000151796
37,0.000147908
38,0.000152076
39,0.000149391
40,0.000149392
41,0.000150053
42,0.000148229
43,0.00014844
44,0.000151856
45,0.000150854
46,0.000149512
47,0.00014876
48,0.000147027
49,0.00014915
50,0.000150073
51,0.000151835
52,0.000147859
53,0.000149982
54,0.000147718
55,0.000148209
56,0.000150854
57,0.000148189
58,0.000149671
59,0.000146887
60,0.000148329
61,0.000150874
62,0.000150764
63,0.000151235
64,0.000147117
65,0.000147629
66,0.000148059
67,0.000150574
68,0.000150243
69,0.000150483
70,0.000149732
71,0.000150573
72,0.00014883
73,0.000150663
74,0.000149221
75,0.000149912
76,0.000150083
77,0.000148209
78,0.000148259
79,0.000151315
80,0.00014869
81,0.000146926
82,0.000147308
83,0.000150393
84,0.000149291
85,0.000151896
86,0.000149591
87,0.000148179
88,0.000148259
89,0.000149942
90,0.000149492
91,0.000147789
92,0.00014909
93,0.000146145
94,0.000149722
95,0.000150654
96,0.000151325
97,0.00014877
98,0.000147859
99,0.000152547
blocksize,elapsed_time
0,0.000162676
1,0.000162526
2,0.000161564
3,0.000162536
4,0.000166183
5,0.000164119
6,0.000161054
7,0.000162907
8,0.000160583
9,0.000163157
10,0.000161003
11,0.000163739
12,0.000162055
13,0.00016469
14,0.000161865
15,0.000163428
16,0.000161965
17,0.00016455
18,0.000160933
19,0.000167916
20,0.000166183
21,0.000163768
22,0.000164139
23,0.000164149
24,0.000161835
25,0.000163738
26,0.000161394
27,0.000164379
28,0.000162617
29,0.00016503
30,0.000163348
31,0.0001647
32,0.000162516
33,0.000165171
34,0.000160582
35,0.000163468
36,0.000161153
37,0.000162486
38,0.000161764
39,0.000172695
40,0.000161855
41,0.000162606
42,0.000164029
43,0.000169158
44,0.000165672
45,0.000168998
46,0.000166664
47,0.000171423
48,0.000166153
49,0.000168217
50,0.000162076
51,0.000163368
52,0.000161684
53,0.000165221
54,0.000162536
55,0.000166464
56,0.000161043
57,0.0001642
58,0.000161534
59,0.000163678
60,0.000162065
61,0.000163007
62,0.000162456
63,0.000165542
64,0.000163748
65,0.000163458
66,0.000160743
67,0.000163888
68,0.000161264
69,0.000163638
70,0.000161675
71,0.000162556
72,0.000161735
73,0.000161825
74,0.000161594
75,0.000164349
76,0.000162456
77,0.00016471
78,0.000161534
79,0.000167636
80,0.000162506
81,0.000166533
82,0.000162316
83,0.000166944
84,0.000161164
85,0.000162406
86,0.000161164
87,0.000163548
88,0.000162626
89,0.000162997
90,0.000161915
91,0.000163438
92,0.000161945
93,0.000163227
94,0.000161784
95,0.000161985
96,0.000163187
97,0.000162305
98,0.000163487
99,0.000162576
blocksize,elapsed_time
0,0.00016451
1,0.000167325
2,0.0001648
3,0.000165391
4,0.000165792
5,0.000165903
6,0.000165191
7,0.000165552
8,0.000165232
9,0.000167635
10,0.000165021
11,0.000166173
12,0.000164439
13,0.000166814
14,0.000165421
15,0.000166052
16,0.000165862
17,0.000167185
18,0.00016478
19,0.000165922
20,0.000164179
21,0.000167535
22,0.00016456
23,0.000165522
24,0.000165582
25,0.000166694
26,0.000164259
27,0.000166053
28,0.00016486
29,0.000166293
30,0.000165652
31,0.000166394
32,0.000165292
33,0.000165742
34,0.000163969
35,0.000168467
36,0.000166273
37,0.000166203
38,0.000164349
39,0.000167165
40,0.00016468
41,0.000165702
42,0.000164921
43,0.000166945
44,0.000165001
45,0.000167455
46,0.000165782
47,0.000166243
48,0.000164059
49,0.000165832
50,0.000165722
51,0.000165873
52,0.000164299
53,0.000165571
54,0.000165511
55,0.000167596
56,0.000165612
57,0.000167806
58,0.000164961
59,0.000166043
60,0.000165172
61,0.00016479
62,0.000164911
63,0.000165321
64,0.00016468
65,0.000165972
66,0.000165181
67,0.000169559
68,0.000164008
69,0.000166033
70,0.00016451
71,0.000165642
72,0.00016468
73,0.000166784
74,0.000165131
75,0.000165501
76,0.000168027
77,0.000165581
78,0.000163939
79,0.000165632
80,0.00016457
81,0.000165932
82,0.000166895
83,0.000166013
84,0.000164299
85,0.000167004
86,0.000164179
87,0.000166323
88,0.000167596
89,0.000166443
90,0.000165892
91,0.000168898
92,0.00016414
93,0.000165371
94,0.000165221
95,0.000166273
96,0.000165733
97,0.000167225
98,0.000165041
99,0.000166744
blocksize,elapsed_time
0,0.000167595
1,0.000169309
2,0.000169489
3,0.000168467
4,0.000169148
5,0.000166744
6,0.000168537
7,0.000167946
8,0.000170491
9,0.000167606
10,0.00017002
11,0.000168206
12,0.000167666
13,0.000169208
14,0.000168367
15,0.000170571
16,0.000168528
17,0.000169179
18,0.000167456
19,0.000170882
20,0.000169058
21,0.000168046
22,0.000168727
23,0.000168056
24,0.000168057
25,0.000169358
26,0.000167746
27,0.000168748
28,0.000168187
29,0.000167455
30,0.000168838
31,0.000167205
32,0.000167055
33,0.000170562
34,0.000169149
35,0.000167666
36,0.000169109
37,0.000167937
38,0.000168858
39,0.0001697
40,0.000170291
41,0.000170791
42,0.000167996
43,0.000167595
44,0.000170481
45,0.000166975
46,0.000169729
47,0.00016972
48,0.000168347
49,0.000167335
50,0.000168888
51,0.000170141
52,0.000169249
53,0.000168117
54,0.000168267
55,0.000171223
56,0.000168727
57,0.000171433
58,0.000167936
59,0.000169579
60,0.000168057
61,0.000168417
62,0.000169469
63,0.000168678
64,0.000167155
65,0.00016968
66,0.000167806
67,0.000168097
68,0.000170852
69,0.000170972
70,0.000166524
71,0.000168227
72,0.000169559
73,0.000168106
74,0.000168757
75,0.00016968
76,0.000168387
77,0.000167145
78,0.000168167
79,0.000171513
80,0.000169409
81,0.000167425
82,0.000170091
83,0.000167315
84,0.000169519
85,0.000169209
86,0.000168617
87,0.000169669
88,0.000169159
89,0.00016976
90,0.000169128
91,0.000168347
92,0.000171363
93,0.000171303
94,0.000172334
95,0.000172454
96,0.000181822
97,0.000174098
98,0.000171433
99,0.000168046
blocksize,elapsed_time
0,0.000172755
1,0.000172555
2,0.000172165
3,0.000173096
4,0.000172606
5,0.000173035
6,0.000173556
7,0.000172575
8,0.000171503
9,0.000173867
10,0.000170561
11,0.000172986
12,0.000172445
13,0.000175871
14,0.000172886
15,0.000170942
16,0.000172986
17,0.000171312
18,0.000171263
19,0.000172144
20,0.000171974
21,0.000172555
22,0.000170992
23,0.000173747
24,0.000172194
25,0.000170601
26,0.000173867
27,0.000172315
28,0.000171834
29,0.000172996
30,0.000172415
31,0.000174729
32,0.000170992
33,0.000171944
34,0.000171984
35,0.000173446
36,0.000170491
37,0.000171513
38,0.000173827
39,0.000173276
40,0.000170852
41,0.000174439
42,0.000172225
43,0.000170842
44,0.000172474
45,0.00017005
46,0.00017505
47,0.000172455
48,0.000172234
49,0.000171282
50,0.000171954
51,0.000174298
52,0.000171373
53,0.000173116
54,0.00017504
55,0.000172776
56,0.000172515
57,0.000173446
58,0.000170541
59,0.000172686
60,0.00017
61,0.000174389
62,0.000172565
63,0.000172945
64,0.000170521
65,0.000173276
66,0.000172575
67,0.000172926
68,0.000171663
69,0.000173176
70,0.000173868
71,0.000172145
72,0.000172946
73,0.000172094
74,0.000172515
75,0.000170721
76,0.000172033
77,0.000170992
78,0.000170852
79,0.000172014
80,0.000173667
81,0.000172655
82,0.000173296
83,0.000172165
84,0.000171774
85,0.000172344
86,0.000173907
87,0.000174198
88,0.000174689
89,0.000172685
90,0.000172845
91,0.000170612
92,0.000171834
93,0.000173246
94,0.000171072
95,0.000172545
96,0.000171863
97,0.000172415
98,0.000173517
99,0.000172385
blocksize,elapsed_time
0,0.000184868
1,0.000186972
2,0.000186421
3,0.000189056
4,0.000183696
5,0.000188676
6,0.00018576
7,0.000186461
8,0.000184958
9,0.000187873
10,0.000184637
11,0.000185249
12,0.000184327
13,0.000188265
14,0.000183595
15,0.000187994
16,0.000187363
17,0.000185429
18,0.000186631
19,0.000187443
20,0.000183997
21,0.000187503
22,0.000184227
23,0.000188966
24,0.00018564
25,0.000188625
26,0.000182804
27,0.000186802
28,0.000184898
29,0.000185249
30,0.000188415
31,0.000192743
32,0.000184878
33,0.000187363
34,0.000184848
35,0.000186461
36,0.000184588
37,0.000186351
38,0.000184197
39,0.000187543
40,0.00018599
41,0.00018585
42,0.000185349
43,0.000187654
44,0.000187964
45,0.000185529
46,0.000186101
47,0.000186351
48,0.000184898
49,0.000188565
50,0.000184096
51,0.00018582
52,0.000184307
53,0.000187292
54,0.000183476
55,0.000187313
56,0.000188345
57,0.000189668
58,0.000184658
59,0.000186612
60,0.000184397
61,0.00018558
62,0.000183746
63,0.000190068
64,0.000184758
65,0.000189437
66,0.000183576
67,0.00018569
68,0.00018609
69,0.000187002
70,0.00018556
71,0.000189146
72,0.000185449
73,0.000189506
74,0.00018589
75,0.000187934
76,0.000183946
77,0.000189587
78,0.000185339
79,0.000187402
80,0.000183335
81,0.000187263
82,0.00018579
83,0.00018596
84,0.00018609
85,0.000188505
86,0.000183235
87,0.000188204
88,0.000184948
89,0.000187373
90,0.000184908
91,0.000186952
92,0.000187263
93,0.000189447
94,0.000184929
95,0.000189927
96,0.000185209
97,0.000184809
98,0.000184889
99,0.000185529
blocksize,elapsed_time
0,0.000188876
1,0.000189887
2,0.000188776
3,0.000190468
4,0.000189046
5,0.000192562
6,0.000188515
7,0.000190118
8,0.000187723
9,0.000189386
10,0.000190348
11,0.000190599
12,0.000187283
13,0.000191982
14,0.000186291
15,0.000190469
16,0.000188324
17,0.000192632
18,0.000190458
19,0.0001916
20,0.000189547
21,0.000192282
22,0.000186391
23,0.000190308
24,0.000187393
25,0.000187713
26,0.000188285
27,0.000190609
28,0.000188896
29,0.000190168
30,0.000187904
31,0.000190609
32,0.000188535
33,0.000191621
34,0.000189066
35,0.000188796
36,0.000188996
37,0.000190669
38,0.000189737
39,0.000194827
40,0.000189627
41,0.000194186
42,0.000190749
43,0.000191501
44,0.000188285
45,0.000190919
46,0.000187433
47,0.000190148
48,0.000191651
49,0.000191441
50,0.000188154
51,0.00019113
52,0.000188815
53,0.000188786
54,0.000188545
55,0.000192392
56,0.000188395
57,0.000192713
58,0.000189607
59,0.00019136
60,0.000186701
61,0.000189878
62,0.000187152
63,0.000189808
64,0.000188425
65,0.000192482
66,0.000188585
67,0.000188846
68,0.000189697
69,0.000190318
70,0.000190609
71,0.000192814
72,0.000189336
73,0.000189657
74,0.000191511
75,0.000189146
76,0.00019122
77,0.000193665
78,0.000189788
79,0.00019112
80,0.000189156
81,0.000192152
82,0.000189737
83,0.000189517
84,0.000189317
85,0.000188756
86,0.000188035
87,0.000194356
88,0.0001911
89,0.000192933
90,0.000190309
91,0.000188665
92,0.000188014
93,0.000188104
94,0.000189006
95,0.000192222
96,0.000188756
97,0.000190488
98,0.000189006
99,0.000192502
blocksize,elapsed_time
0,0.000194396
1,0.000195208
2,0.000193484
3,0.000192763
4,0.000194305
5,0.000193995
6,0.000193444
7,0.000194306
8,0.000192152
9,0.000194656
10,0.000193825
11,0.000193204
12,0.000193585
13,0.000189477
14,0.000192403
15,0.000196229
16,0.000194436
17,0.000193324
18,0.000193164
19,0.000194065
20,0.000194246
21,0.000192633
22,0.000193144
23,0.000193064
24,0.000194136
25,0.000193725
26,0.000190258
27,0.000193625
28,0.000200457
29,0.000193785
30,0.000192383
31,0.000192293
32,0.000193585
33,0.000193324
34,0.000191811
35,0.000191872
36,0.000194276
37,0.000193535
38,0.000192162
39,0.000192683
40,0.000191871
41,0.000193384
42,0.000193204
43,0.000192362
44,0.000192642
45,0.000193745
46,0.000194817
47,0.000193274
48,0.000194366
49,0.000194586
50,0.000192763
51,0.000198093
52,0.000193965
53,0.000193614
54,0.000193976
55,0.000194587
56,0.000192513
57,0.000192212
58,0.000192633
59,0.000193284
60,0.00019118
61,0.000194696
62,0.000192062
63,0.000192723
64,0.000193394
65,0.000193555
66,0.000194967
67,0.000192863
68,0.000195227
69,0.000193364
70,0.000192713
71,0.000195618
72,0.00019623
73,0.000192232
74,0.000194216
75,0.000195408
76,0.00019105
77,0.000193474
78,0.000192793
79,0.000195157
80,0.000194677
81,0.000192202
82,0.00019129
83,0.000192933
84,0.000192332
85,0.000193485
86,0.000193014
87,0.000195819
88,0.000192983
89,0.000193555
90,0.000193534
91,0.000193083
92,0.000193454
93,0.000193825
94,0.000192382
95,0.000192252
96,0.000195498
97,0.000191511
98,0.00019628
99,0.000193825
blocksize,elapsed_time
0,0.000197852
1,0.000195979
2,0.00019637
3,0.000195929
4,0.000194587
5,0.000195879
6,0.0001969
7,0.00019636
8,0.000196581
9,0.000197843
10,0.000197953
11,0.000198874
12,0.000197973
13,0.000195307
14,0.000197743
15,0.000193243
16,0.000193685
17,0.000197652
18,0.000195098
19,0.000196711
20,0.000195788
21,0.000196019
22,0.000197222
23,0.000196389
24,0.000197472
25,0.000196
26,0.000194917
27,0.000194907
28,0.00019641
29,0.000195498
30,0.000194957
31,0.000195569
32,0.00019642
33,0.000197873
34,0.000197662
35,0.000197562
36,0.000194626
37,0.00019673
38,0.000193815
39,0.000193434
40,0.000194025
41,0.000194777
42,0.000196961
43,0.000194406
44,0.000194957
45,0.000196169
46,0.000196099
47,0.000193765
48,0.000194917
49,0.00019655
50,0.000195268
51,0.000195829
52,0.000194045
53,0.000195117
54,0.000194376
55,0.000193825
56,0.000198684
57,0.000195278
58,0.000195789
59,0.000197872
60,0.000196159
61,0.00019649
62,0.000200668
63,0.000197212
64,0.000194857
65,0.000195809
